sample_id,report_id,created,last_update
71703,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71704,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71705,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71706,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71707,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71708,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71709,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71710,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71711,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71712,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71713,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71714,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71715,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71716,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71717,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71718,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71719,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71720,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71721,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71722,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71723,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71724,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71725,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71726,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71727,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71728,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71729,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71730,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71731,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71732,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71733,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71734,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71735,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71736,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71737,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71738,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71739,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71740,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71741,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71742,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71743,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71744,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71745,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71746,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71747,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71748,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71749,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71750,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71751,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71752,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71753,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71754,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71755,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71756,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71757,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71758,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71759,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71760,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71761,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71762,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71763,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71764,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71765,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71766,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71767,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71768,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71769,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71770,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71771,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71772,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71773,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71774,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71775,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71776,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71777,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71778,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71779,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71780,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71781,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71782,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71783,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71784,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71785,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71786,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71787,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71788,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71789,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71790,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71791,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71792,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71793,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71794,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71795,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71796,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71797,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71798,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71799,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71800,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71801,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71802,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71803,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71804,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71805,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71806,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71807,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71808,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71809,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71810,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71811,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71812,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71813,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71814,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71815,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71816,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71817,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71818,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71819,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71820,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71821,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71822,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71823,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71824,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71825,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71826,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71827,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71828,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71829,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71830,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71831,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71832,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71833,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71834,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71835,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71836,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71837,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71838,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71839,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71840,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71841,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71842,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71843,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71844,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71845,5590,2019-03-20 16:19:24.8119+01,2019-03-20 16:19:24.8119+01
71846,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71847,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71848,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71849,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71850,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71851,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71852,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71853,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71854,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71855,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71856,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71857,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71858,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71859,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71860,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71861,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71862,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71863,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71864,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71865,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71866,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71867,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71868,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71869,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71870,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71871,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71872,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71873,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71874,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71875,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71876,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71877,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71878,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71879,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71880,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71881,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71882,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71883,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71884,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71885,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71886,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71887,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71888,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71889,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71890,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71891,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71892,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71893,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71894,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71895,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71896,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71897,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71898,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71899,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71900,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71901,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71902,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71903,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71904,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71905,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71906,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71907,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71908,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71909,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71910,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71911,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71912,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71913,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71914,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71915,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71916,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71917,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71918,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71919,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71920,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71921,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71922,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71923,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71924,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71925,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71926,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71927,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71928,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71929,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71930,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71931,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71932,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71933,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71934,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71935,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71936,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71937,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71938,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71939,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71940,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71941,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71942,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71943,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71944,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71945,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71946,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71947,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71948,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71949,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71950,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71951,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71952,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71953,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71954,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71955,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71956,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71957,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71958,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71959,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71960,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71961,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71962,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71963,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71964,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71965,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71966,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71967,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71968,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71969,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71970,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71971,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71972,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71973,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71974,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71975,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71976,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71977,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71978,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71979,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71980,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71981,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71982,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71983,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71984,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71985,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71986,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71987,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71988,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71989,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71990,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71991,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71992,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71993,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71994,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71995,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71996,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71997,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71998,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
71999,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72000,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72001,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72002,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72003,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72004,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72005,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72006,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72007,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72008,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72009,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72010,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72011,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72012,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72013,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72014,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72015,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72016,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72017,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72018,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72019,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72020,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72021,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72022,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72023,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72024,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72025,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72026,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72027,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72028,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72029,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72030,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72031,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72032,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72033,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
72034,5592,2019-03-20 16:20:05.562072+01,2019-03-20 16:20:05.562072+01
