report_id,technique_id,created,last_update
1242,attack-pattern--7e150503-88e7-4861-866b-ff1ac82c4475,2019-07-12 17:24:54.698429+00,2019-07-12 17:24:54.698429+00
1242,attack-pattern--10d51417-ee35-4589-b1ff-b6df1c334e8d,2019-07-12 17:24:54.70675+00,2019-07-12 17:24:54.70675+00
1243,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:25:43.68106+00,2019-07-12 17:25:43.68106+00
1243,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,2019-07-12 17:25:43.69967+00,2019-07-12 17:25:43.69967+00
1243,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:25:43.709196+00,2019-07-12 17:25:43.709196+00
1243,attack-pattern--6aabc5ec-eae6-422c-8311-38d45ee9838a,2019-07-12 17:25:43.717534+00,2019-07-12 17:25:43.717534+00
1243,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,2019-07-12 17:25:43.725862+00,2019-07-12 17:25:43.725862+00
1243,attack-pattern--03259939-0b57-482f-8eb5-87c0e0d54334,2019-07-12 17:25:43.734173+00,2019-07-12 17:25:43.734173+00
1243,attack-pattern--43e7dc91-05b2-474c-b9ac-2ed4fe101f4d,2019-07-12 17:25:43.742546+00,2019-07-12 17:25:43.742546+00
1243,attack-pattern--241814ae-de3f-4656-b49e-f9a80764d4b7,2019-07-12 17:25:43.750864+00,2019-07-12 17:25:43.750864+00
1243,attack-pattern--edbe24e9-aec4-4994-ac75-6a6bc7f1ddd0,2019-07-12 17:25:43.759014+00,2019-07-12 17:25:43.759014+00
1243,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:25:43.76752+00,2019-07-12 17:25:43.76752+00
1243,attack-pattern--68f7e3a1-f09f-4164-9a62-16b648a0dd5a,2019-07-12 17:25:43.775822+00,2019-07-12 17:25:43.775822+00
1243,attack-pattern--4061e78c-1284-44b4-9116-73e4ac3912f7,2019-07-12 17:25:43.789407+00,2019-07-12 17:25:43.789407+00
1243,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:25:43.799706+00,2019-07-12 17:25:43.799706+00
1243,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:25:43.80923+00,2019-07-12 17:25:43.80923+00
1243,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,2019-07-12 17:25:43.817561+00,2019-07-12 17:25:43.817561+00
1243,attack-pattern--7d6f590f-544b-45b4-9a42-e0805f342af3,2019-07-12 17:25:43.825892+00,2019-07-12 17:25:43.825892+00
1243,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:25:43.834222+00,2019-07-12 17:25:43.834222+00
1243,attack-pattern--478aa214-2ca7-4ec0-9978-18798e514790,2019-07-12 17:25:43.842572+00,2019-07-12 17:25:43.842572+00
1243,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:25:43.850878+00,2019-07-12 17:25:43.850878+00
1243,attack-pattern--4b74a1d4-b0e9-4ef1-93f1-14ecc6e2f5b5,2019-07-12 17:25:43.859206+00,2019-07-12 17:25:43.859206+00
1243,attack-pattern--51dea151-0898-4a45-967c-3ebee0420484,2019-07-12 17:25:43.867587+00,2019-07-12 17:25:43.867587+00
1243,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,2019-07-12 17:25:43.875864+00,2019-07-12 17:25:43.875864+00
1243,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:25:43.884193+00,2019-07-12 17:25:43.884193+00
1243,attack-pattern--20138b9d-1aac-4a26-8654-a36b6bbf2bba,2019-07-12 17:25:43.892558+00,2019-07-12 17:25:43.892558+00
1243,attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59,2019-07-12 17:25:43.900858+00,2019-07-12 17:25:43.900858+00
1243,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:25:43.909187+00,2019-07-12 17:25:43.909187+00
1243,attack-pattern--457c7820-d331-465a-915e-42f85500ccc4,2019-07-12 17:25:43.917517+00,2019-07-12 17:25:43.917517+00
1243,attack-pattern--ebbe170d-aa74-4946-8511-9921243415a3,2019-07-12 17:25:43.925903+00,2019-07-12 17:25:43.925903+00
1243,attack-pattern--ca1a3f50-5ebd-41f8-8320-2c7d6a6e88be,2019-07-12 17:25:43.939397+00,2019-07-12 17:25:43.939397+00
1247,attack-pattern--5b6ce031-bb86-407a-9984-2b9700ac4549,2019-07-12 17:26:03.692068+00,2019-07-12 17:26:03.692068+00
1247,attack-pattern--e51398e6-53dc-4e9f-a323-e54683d8672b,2019-07-12 17:26:03.700247+00,2019-07-12 17:26:03.700247+00
1248,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,2019-07-12 17:26:28.978627+00,2019-07-12 17:26:28.978627+00
1248,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,2019-07-12 17:26:28.98987+00,2019-07-12 17:26:28.98987+00
1248,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,2019-07-12 17:26:28.998307+00,2019-07-12 17:26:28.998307+00
1248,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:26:29.023417+00,2019-07-12 17:26:29.023417+00
1248,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:26:29.031674+00,2019-07-12 17:26:29.031674+00
1248,attack-pattern--ba8e391f-14b5-496f-81f2-2d5ecd646c1c,2019-07-12 17:26:29.03999+00,2019-07-12 17:26:29.03999+00
1248,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:26:29.048304+00,2019-07-12 17:26:29.048304+00
1248,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,2019-07-12 17:26:29.056656+00,2019-07-12 17:26:29.056656+00
1248,attack-pattern--772bc7a8-a157-42cc-8728-d648e25c7fe7,2019-07-12 17:26:29.064969+00,2019-07-12 17:26:29.064969+00
1248,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,2019-07-12 17:26:29.073322+00,2019-07-12 17:26:29.073322+00
1248,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,2019-07-12 17:26:29.081592+00,2019-07-12 17:26:29.081592+00
1248,attack-pattern--241814ae-de3f-4656-b49e-f9a80764d4b7,2019-07-12 17:26:29.089932+00,2019-07-12 17:26:29.089932+00
1248,attack-pattern--edbe24e9-aec4-4994-ac75-6a6bc7f1ddd0,2019-07-12 17:26:29.098288+00,2019-07-12 17:26:29.098288+00
1248,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:26:29.106618+00,2019-07-12 17:26:29.106618+00
1248,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:26:29.114965+00,2019-07-12 17:26:29.114965+00
1248,attack-pattern--7d6f590f-544b-45b4-9a42-e0805f342af3,2019-07-12 17:26:29.123296+00,2019-07-12 17:26:29.123296+00
1248,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:26:29.13165+00,2019-07-12 17:26:29.13165+00
1248,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:26:29.139931+00,2019-07-12 17:26:29.139931+00
1248,attack-pattern--62b8c999-dcc0-4755-bd69-09442d9359f5,2019-07-12 17:26:29.153386+00,2019-07-12 17:26:29.153386+00
1248,attack-pattern--cf7b3a06-8b42-4c33-bbe9-012120027925,2019-07-12 17:26:29.163779+00,2019-07-12 17:26:29.163779+00
1248,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,2019-07-12 17:26:29.190079+00,2019-07-12 17:26:29.190079+00
1248,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:26:29.198339+00,2019-07-12 17:26:29.198339+00
1248,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,2019-07-12 17:26:29.20667+00,2019-07-12 17:26:29.20667+00
1248,attack-pattern--01a5a209-b94c-450b-b7f9-946497d91055,2019-07-12 17:26:29.214992+00,2019-07-12 17:26:29.214992+00
1248,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:26:29.223336+00,2019-07-12 17:26:29.223336+00
1248,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,2019-07-12 17:26:29.23167+00,2019-07-12 17:26:29.23167+00
1248,attack-pattern--b9f5dbe2-4c55-4fc5-af2e-d42c1d182ec4,2019-07-12 17:26:29.239994+00,2019-07-12 17:26:29.239994+00
1248,attack-pattern--a127c32c-cbb0-4f9d-be07-881a792408ec,2019-07-12 17:26:29.2483+00,2019-07-12 17:26:29.2483+00
1248,attack-pattern--ca1a3f50-5ebd-41f8-8320-2c7d6a6e88be,2019-07-12 17:26:29.256655+00,2019-07-12 17:26:29.256655+00
1252,attack-pattern--e3a12395-188d-4051-9a16-ea8e14d07b88,2019-07-12 17:27:11.007545+00,2019-07-12 17:27:11.007545+00
1252,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,2019-07-12 17:27:11.028213+00,2019-07-12 17:27:11.028213+00
1252,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,2019-07-12 17:27:11.047152+00,2019-07-12 17:27:11.047152+00
1252,attack-pattern--6ff403bc-93e3-48be-8687-e102fdba8c88,2019-07-12 17:27:11.055472+00,2019-07-12 17:27:11.055472+00
1252,attack-pattern--54a649ff-439a-41a4-9856-8d144a2551ba,2019-07-12 17:27:11.063765+00,2019-07-12 17:27:11.063765+00
1252,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:27:11.072088+00,2019-07-12 17:27:11.072088+00
1252,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:27:11.080394+00,2019-07-12 17:27:11.080394+00
1252,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:27:11.088718+00,2019-07-12 17:27:11.088718+00
1252,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,2019-07-12 17:27:11.097058+00,2019-07-12 17:27:11.097058+00
1252,attack-pattern--b9f5dbe2-4c55-4fc5-af2e-d42c1d182ec4,2019-07-12 17:27:11.105414+00,2019-07-12 17:27:11.105414+00
1252,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:27:11.113719+00,2019-07-12 17:27:11.113719+00
1252,attack-pattern--20138b9d-1aac-4a26-8654-a36b6bbf2bba,2019-07-12 17:27:11.122044+00,2019-07-12 17:27:11.122044+00
1252,attack-pattern--51dea151-0898-4a45-967c-3ebee0420484,2019-07-12 17:27:11.130379+00,2019-07-12 17:27:11.130379+00
1252,attack-pattern--c16e5409-ee53-4d79-afdc-4099dc9292df,2019-07-12 17:27:11.138711+00,2019-07-12 17:27:11.138711+00
1252,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:27:11.147057+00,2019-07-12 17:27:11.147057+00
1252,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,2019-07-12 17:27:11.155371+00,2019-07-12 17:27:11.155371+00
1252,attack-pattern--35dd844a-b219-4e2b-a6bb-efa9a75995a9,2019-07-12 17:27:11.169852+00,2019-07-12 17:27:11.169852+00
1252,attack-pattern--970cdb5c-02fb-4c38-b17e-d6327cf3c810,2019-07-12 17:27:11.180526+00,2019-07-12 17:27:11.180526+00
1255,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:28:20.557403+00,2019-07-12 17:28:20.557403+00
1257,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:28:41.171762+00,2019-07-12 17:28:41.171762+00
1257,attack-pattern--ffe742ed-9100-4686-9e00-c331da544787,2019-07-12 17:28:41.186382+00,2019-07-12 17:28:41.186382+00
1257,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,2019-07-12 17:28:41.194648+00,2019-07-12 17:28:41.194648+00
1257,attack-pattern--92a78814-b191-47ca-909c-1ccfe3777414,2019-07-12 17:28:41.203044+00,2019-07-12 17:28:41.203044+00
1258,attack-pattern--6ff403bc-93e3-48be-8687-e102fdba8c88,2019-07-12 17:29:12.455234+00,2019-07-12 17:29:12.455234+00
1258,attack-pattern--d742a578-d70e-4d0e-96a6-02a9c30204e6,2019-07-12 17:29:12.474138+00,2019-07-12 17:29:12.474138+00
1258,attack-pattern--3f18edba-28f4-4bb9-82c3-8aa60dcac5f7,2019-07-12 17:29:12.482376+00,2019-07-12 17:29:12.482376+00
1258,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,2019-07-12 17:29:12.490724+00,2019-07-12 17:29:12.490724+00
1258,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:29:12.499091+00,2019-07-12 17:29:12.499091+00
1258,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:29:12.507477+00,2019-07-12 17:29:12.507477+00
1258,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:29:12.51576+00,2019-07-12 17:29:12.51576+00
1258,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:29:12.524126+00,2019-07-12 17:29:12.524126+00
1258,attack-pattern--20138b9d-1aac-4a26-8654-a36b6bbf2bba,2019-07-12 17:29:12.532428+00,2019-07-12 17:29:12.532428+00
1260,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,2019-07-12 17:30:21.690208+00,2019-07-12 17:30:21.690208+00
1260,attack-pattern--731f4f55-b6d0-41d1-a7a9-072a66389aea,2019-07-12 17:30:21.725077+00,2019-07-12 17:30:21.725077+00
1260,attack-pattern--ad255bfe-a9e6-4b52-a258-8d3462abe842,2019-07-12 17:30:21.736016+00,2019-07-12 17:30:21.736016+00
1260,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:30:21.744191+00,2019-07-12 17:30:21.744191+00
1260,attack-pattern--be2dcee9-a7a7-4e38-afd6-21b31ecc3d63,2019-07-12 17:30:21.752522+00,2019-07-12 17:30:21.752522+00
1260,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643,2019-07-12 17:30:21.760882+00,2019-07-12 17:30:21.760882+00
1260,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:30:21.769354+00,2019-07-12 17:30:21.769354+00
1260,attack-pattern--c23b740b-a42b-47a1-aec2-9d48ddd547ff,2019-07-12 17:30:21.777661+00,2019-07-12 17:30:21.777661+00
1260,attack-pattern--2c4d4e92-0ccf-4a97-b54c-86d662988a53,2019-07-12 17:30:21.786029+00,2019-07-12 17:30:21.786029+00
1260,attack-pattern--b21c3b2d-02e6-45b1-980b-e69051040839,2019-07-12 17:30:21.794328+00,2019-07-12 17:30:21.794328+00
1260,attack-pattern--7dd95ff6-712e-4056-9626-312ea4ab4c5e,2019-07-12 17:30:21.80268+00,2019-07-12 17:30:21.80268+00
1260,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:30:21.811095+00,2019-07-12 17:30:21.811095+00
1260,attack-pattern--d28ef391-8ed4-45dc-bc4a-2f43abf54416,2019-07-12 17:30:21.819417+00,2019-07-12 17:30:21.819417+00
1260,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,2019-07-12 17:30:21.82758+00,2019-07-12 17:30:21.82758+00
1260,attack-pattern--128c55d3-aeba-469f-bd3e-c8996ab4112a,2019-07-12 17:30:21.835921+00,2019-07-12 17:30:21.835921+00
1260,attack-pattern--64196062-5210-42c3-9a02-563a0d1797ef,2019-07-12 17:30:21.844394+00,2019-07-12 17:30:21.844394+00
1260,attack-pattern--03259939-0b57-482f-8eb5-87c0e0d54334,2019-07-12 17:30:21.852755+00,2019-07-12 17:30:21.852755+00
1260,attack-pattern--b17a1a56-e99c-403c-8948-561df0cffe81,2019-07-12 17:30:21.861073+00,2019-07-12 17:30:21.861073+00
1260,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,2019-07-12 17:30:21.869369+00,2019-07-12 17:30:21.869369+00
1260,attack-pattern--30208d3e-0d6b-43c8-883e-44462a514619,2019-07-12 17:30:21.877755+00,2019-07-12 17:30:21.877755+00
1260,attack-pattern--dc27c2ec-c5f9-4228-ba57-d67b590bda93,2019-07-12 17:30:21.886035+00,2019-07-12 17:30:21.886035+00
1260,attack-pattern--edbe24e9-aec4-4994-ac75-6a6bc7f1ddd0,2019-07-12 17:30:21.894375+00,2019-07-12 17:30:21.894375+00
1260,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:30:21.902688+00,2019-07-12 17:30:21.902688+00
1260,attack-pattern--dcaa092b-7de9-4a21-977f-7fcb77e89c48,2019-07-12 17:30:21.911066+00,2019-07-12 17:30:21.911066+00
1260,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f,2019-07-12 17:30:21.919348+00,2019-07-12 17:30:21.919348+00
1260,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:30:21.927569+00,2019-07-12 17:30:21.927569+00
1260,attack-pattern--9fa07bef-9c81-421e-a8e5-ad4366c5a925,2019-07-12 17:30:21.935865+00,2019-07-12 17:30:21.935865+00
1260,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:30:21.944444+00,2019-07-12 17:30:21.944444+00
1260,attack-pattern--dc31fe1e-d722-49da-8f5f-92c7b5aff534,2019-07-12 17:30:21.952743+00,2019-07-12 17:30:21.952743+00
1260,attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2,2019-07-12 17:30:21.96112+00,2019-07-12 17:30:21.96112+00
1260,attack-pattern--799ace7f-e227-4411-baa0-8868704f2a69,2019-07-12 17:30:21.969427+00,2019-07-12 17:30:21.969427+00
1260,attack-pattern--9db0cf3a-a3c9-4012-8268-123b9db6fd82,2019-07-12 17:30:21.977777+00,2019-07-12 17:30:21.977777+00
1260,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:30:21.98608+00,2019-07-12 17:30:21.98608+00
1260,attack-pattern--0f20e3cb-245b-4a61-8a91-2d93f7cb0e9b,2019-07-12 17:30:21.994407+00,2019-07-12 17:30:21.994407+00
1260,attack-pattern--3b744087-9945-4a6f-91e8-9dbceda417a4,2019-07-12 17:30:22.002757+00,2019-07-12 17:30:22.002757+00
1260,attack-pattern--9b52fca7-1a36-4da0-b62d-da5bd83b4d69,2019-07-12 17:30:22.011078+00,2019-07-12 17:30:22.011078+00
1260,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:30:22.019415+00,2019-07-12 17:30:22.019415+00
1260,attack-pattern--62b8c999-dcc0-4755-bd69-09442d9359f5,2019-07-12 17:30:22.03596+00,2019-07-12 17:30:22.03596+00
1260,attack-pattern--02fefddc-fb1b-423f-a76b-7552dd211d4d,2019-07-12 17:30:22.044388+00,2019-07-12 17:30:22.044388+00
1260,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:30:22.05275+00,2019-07-12 17:30:22.05275+00
1260,attack-pattern--3257eb21-f9a7-4430-8de1-d8b6e288f529,2019-07-12 17:30:22.061061+00,2019-07-12 17:30:22.061061+00
1260,attack-pattern--20138b9d-1aac-4a26-8654-a36b6bbf2bba,2019-07-12 17:30:22.069412+00,2019-07-12 17:30:22.069412+00
1260,attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59,2019-07-12 17:30:22.077815+00,2019-07-12 17:30:22.077815+00
1260,attack-pattern--3c4a2599-71ee-4405-ba1e-0e28414b4bc5,2019-07-12 17:30:22.094465+00,2019-07-12 17:30:22.094465+00
1260,attack-pattern--3ccef7ae-cb5e-48f6-8302-897105fbf55c,2019-07-12 17:30:22.102821+00,2019-07-12 17:30:22.102821+00
1260,attack-pattern--1b7ba276-eedc-4951-a762-0ceea2c030ec,2019-07-12 17:30:22.111152+00,2019-07-12 17:30:22.111152+00
1260,attack-pattern--b9f5dbe2-4c55-4fc5-af2e-d42c1d182ec4,2019-07-12 17:30:22.119496+00,2019-07-12 17:30:22.119496+00
1260,attack-pattern--fe926152-f431-4baf-956c-4ad3cb0bf23b,2019-07-12 17:30:22.12783+00,2019-07-12 17:30:22.12783+00
1260,attack-pattern--27f3ddf8-1b77-4cc2-a4c0-e6da3d31a768,2019-07-12 17:30:22.135978+00,2019-07-12 17:30:22.135978+00
1260,attack-pattern--45242287-2964-4a3e-9373-159fad4d8195,2019-07-12 17:30:22.144453+00,2019-07-12 17:30:22.144453+00
1265,attack-pattern--42e8de7b-37b2-4258-905a-6897815e58e0,2019-07-12 17:30:44.477249+00,2019-07-12 17:30:44.477249+00
1266,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,2019-07-12 17:31:06.185209+00,2019-07-12 17:31:06.185209+00
1266,attack-pattern--348f1eef-964b-4eb6-bb53-69b3dcb0c643,2019-07-12 17:31:06.223471+00,2019-07-12 17:31:06.223471+00
1266,attack-pattern--1b7ba276-eedc-4951-a762-0ceea2c030ec,2019-07-12 17:31:06.234534+00,2019-07-12 17:31:06.234534+00
1266,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,2019-07-12 17:31:06.242878+00,2019-07-12 17:31:06.242878+00
1266,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,2019-07-12 17:31:06.25119+00,2019-07-12 17:31:06.25119+00
1266,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:31:06.259541+00,2019-07-12 17:31:06.259541+00
1266,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:31:06.267838+00,2019-07-12 17:31:06.267838+00
1266,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:31:06.276192+00,2019-07-12 17:31:06.276192+00
1267,attack-pattern--0259baeb-9f63-4c69-bf10-eb038c390688,2019-07-12 17:31:42.032001+00,2019-07-12 17:31:42.032001+00
1267,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,2019-07-12 17:31:42.053387+00,2019-07-12 17:31:42.053387+00
1267,attack-pattern--8c32eb4d-805f-4fc5-bf60-c4d476c131b5,2019-07-12 17:31:42.061635+00,2019-07-12 17:31:42.061635+00
1267,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:31:42.06999+00,2019-07-12 17:31:42.06999+00
1267,attack-pattern--c848fcf7-6b62-4bde-8216-b6c157d48da0,2019-07-12 17:31:42.078301+00,2019-07-12 17:31:42.078301+00
1267,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:31:42.086667+00,2019-07-12 17:31:42.086667+00
1267,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,2019-07-12 17:31:42.09496+00,2019-07-12 17:31:42.09496+00
1267,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,2019-07-12 17:31:42.103307+00,2019-07-12 17:31:42.103307+00
1267,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,2019-07-12 17:31:42.111758+00,2019-07-12 17:31:42.111758+00
1267,attack-pattern--6aac77c4-eaf2-4366-8c13-ce50ab951f38,2019-07-12 17:31:42.119956+00,2019-07-12 17:31:42.119956+00
1267,attack-pattern--d3df754e-997b-4cf9-97d4-70feb3120847,2019-07-12 17:31:42.128291+00,2019-07-12 17:31:42.128291+00
1267,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:31:42.136612+00,2019-07-12 17:31:42.136612+00
1267,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:31:42.145003+00,2019-07-12 17:31:42.145003+00
1267,attack-pattern--bb5a00de-e086-4859-a231-fa793f6797e2,2019-07-12 17:31:42.153268+00,2019-07-12 17:31:42.153268+00
1267,attack-pattern--1608f3e1-598a-42f4-a01a-2e252e81728f,2019-07-12 17:31:42.161623+00,2019-07-12 17:31:42.161623+00
1267,attack-pattern--f4882e23-8aa7-4b12-b28a-b349c12ee9e0,2019-07-12 17:31:42.169934+00,2019-07-12 17:31:42.169934+00
1267,attack-pattern--b3d682b6-98f2-4fb0-aa3b-b4df007ca70a,2019-07-12 17:31:42.178277+00,2019-07-12 17:31:42.178277+00
1267,attack-pattern--e6919abc-99f9-4c6c-95a5-14761e7b2add,2019-07-12 17:31:42.186586+00,2019-07-12 17:31:42.186586+00
1267,attack-pattern--20138b9d-1aac-4a26-8654-a36b6bbf2bba,2019-07-12 17:31:42.195041+00,2019-07-12 17:31:42.195041+00
1267,attack-pattern--56fca983-1cf1-4fd1-bda0-5e170a37ab59,2019-07-12 17:31:42.203373+00,2019-07-12 17:31:42.203373+00
1267,attack-pattern--f879d51c-5476-431c-aedf-f14d207e4d1e,2019-07-12 17:31:42.211689+00,2019-07-12 17:31:42.211689+00
1267,attack-pattern--9422fc14-1c43-410d-ab0f-a709b76c72dc,2019-07-12 17:31:42.219989+00,2019-07-12 17:31:42.219989+00
1267,attack-pattern--03d7999c-1f4c-42cc-8373-e7690d318104,2019-07-12 17:31:42.228313+00,2019-07-12 17:31:42.228313+00
1267,attack-pattern--b9f5dbe2-4c55-4fc5-af2e-d42c1d182ec4,2019-07-12 17:31:42.236668+00,2019-07-12 17:31:42.236668+00
1267,attack-pattern--830c9528-df21-472c-8c14-a036bf17d665,2019-07-12 17:31:42.244983+00,2019-07-12 17:31:42.244983+00
1270,attack-pattern--354a7f88-63fb-41b5-a801-ce3b377b36f1,2019-07-12 17:32:06.825094+00,2019-07-12 17:32:06.825094+00
1270,attack-pattern--15dbf668-795c-41e6-8219-f0447c0e64ce,2019-07-12 17:32:06.841276+00,2019-07-12 17:32:06.841276+00
1270,attack-pattern--7385dfaf-6886-4229-9ecd-6fd678040830,2019-07-12 17:32:06.85067+00,2019-07-12 17:32:06.85067+00
1270,attack-pattern--d54416bd-0803-41ca-870a-ce1af7c05638,2019-07-12 17:32:06.858953+00,2019-07-12 17:32:06.858953+00
1270,attack-pattern--92d7da27-2d91-488e-a00c-059dc162766d,2019-07-12 17:32:06.867321+00,2019-07-12 17:32:06.867321+00
1270,attack-pattern--0a3ead4e-6d47-4ccb-854c-a6a4f9d96b22,2019-07-12 17:32:06.87564+00,2019-07-12 17:32:06.87564+00
1270,attack-pattern--7bc57495-ea59-4380-be31-a64af124ef18,2019-07-12 17:32:06.883959+00,2019-07-12 17:32:06.883959+00
1270,attack-pattern--d28ef391-8ed4-45dc-bc4a-2f43abf54416,2019-07-12 17:32:06.892269+00,2019-07-12 17:32:06.892269+00
1270,attack-pattern--ffe742ed-9100-4686-9e00-c331da544787,2019-07-12 17:32:06.900609+00,2019-07-12 17:32:06.900609+00
1270,attack-pattern--8f4a33ec-8b1f-4b80-a2f6-642b2e479580,2019-07-12 17:32:06.908964+00,2019-07-12 17:32:06.908964+00
1270,attack-pattern--707399d6-ab3e-4963-9315-d9d3818cd6a0,2019-07-12 17:32:06.917264+00,2019-07-12 17:32:06.917264+00
1270,attack-pattern--7fd87010-3a00-4da3-b905-410525e8ec44,2019-07-12 17:32:06.932929+00,2019-07-12 17:32:06.932929+00
1270,attack-pattern--355be19c-ffc9-46d5-8d50-d6a036c675b6,2019-07-12 17:32:06.94239+00,2019-07-12 17:32:06.94239+00
